2024-08-14 10:59:09,960 - 半只程序员>>> - INFO - 半只程序员>>>
2024-08-14 10:59:09,982 - 半只程序员>>> - DEBUG - af1c9b53652bef321057dc5e8c89d77f 和 af1c9b53652bef321057dc5e8c89d77f备份 对比完成，相同数据保存到 result.xlsx文件中
2024-08-14 11:00:12,771 - 半只程序员>>> - DEBUG - af1c9b53652bef321057dc5e8c89d77f 和 af1c9b53652bef321057dc5e8c89d77f备份 对比完成，相同数据保存到 result.xlsx文件中
2024-08-14 11:01:45,295 - 半只程序员>>> - DEBUG - af1c9b53652bef321057dc5e8c89d77f 和 af1c9b53652bef321057dc5e8c89d77f备份 对比完成，相同数据保存到 result.xlsx文件中
2024-08-14 11:02:38,476 - 半只程序员>>> - DEBUG - af1c9b53652bef321057dc5e8c89d77f 和 af1c9b53652bef321057dc5e8c89d77f备份 对比完成，相同数据保存到 result.xlsx文件中
2024-08-14 11:04:26,380 - 半只程序员>>> - DEBUG - af1c9b53652bef321057dc5e8c89d77f 和 af1c9b53652bef321057dc5e8c89d77f备份 对比完成，相同数据保存到 result.xlsx文件中
2024-08-14 11:06:39,047 - 半只程序员>>> - DEBUG - af1c9b53652bef321057dc5e8c89d77f 和 af1c9b53652bef321057dc5e8c89d77f备份 对比完成，相同数据保存到 result.xlsx文件中
2024-08-14 11:07:11,325 - 半只程序员>>> - DEBUG - af1c9b53652bef321057dc5e8c89d77f 和 af1c9b53652bef321057dc5e8c89d77f备份 对比完成，相同数据保存到 result.xlsx文件中
2024-08-14 11:07:28,199 - 半只程序员>>> - DEBUG - af1c9b53652bef321057dc5e8c89d77f 和 af1c9b53652bef321057dc5e8c89d77f备份 对比完成，相同数据保存到 result.xlsx文件中
2024-08-14 11:08:04,038 - 半只程序员>>> - DEBUG - af1c9b53652bef321057dc5e8c89d77f 和 af1c9b53652bef321057dc5e8c89d77f备份 对比完成，相同数据保存到 result.xlsx文件中
2024-08-14 11:09:15,035 - 半只程序员>>> - DEBUG - af1c9b53652bef321057dc5e8c89d77f 和 af1c9b53652bef321057dc5e8c89d77f备份 对比完成，相同数据保存到 result.xlsx文件中
2024-08-14 11:09:57,550 - 半只程序员>>> - DEBUG - af1c9b53652bef321057dc5e8c89d77f 和 af1c9b53652bef321057dc5e8c89d77f备份 对比完成，相同数据保存到 result.xlsx文件中
2024-08-14 11:13:01,134 - 半只程序员>>> - DEBUG - af1c9b53652bef321057dc5e8c89d77f 和 af1c9b53652bef321057dc5e8c89d77f备份 对比完成，相同数据保存到 result.xlsx文件中
2024-08-14 11:14:05,523 - 半只程序员>>> - DEBUG - af1c9b53652bef321057dc5e8c89d77f 和 af1c9b53652bef321057dc5e8c89d77f备份 对比完成，相同数据保存到 result.xlsx文件中
2024-08-14 11:20:58,245 - 半只程序员>>> - DEBUG - 开始执行函数: example_function
2024-08-15 10:51:24,606 - 半只程序员>>> - DEBUG - ./files/01a35fe046c530226b78f5de48eb3a48 和 ./files/01a35fe046c530226b78f5de48eb3a48备份 compared done,same data save to result/result.xlsxfile
2024-08-15 10:52:04,719 - 半只程序员>>> - DEBUG - ./files/01a35fe046c530226b78f5de48eb3a48 和 ./files/01a35fe046c530226b78f5de48eb3a48备份 compared done,same data save to compare_result/result.xlsxfile
2024-08-15 11:00:43,303 - 半只程序员>>> - DEBUG - ./files/01a35fe046c530226b78f5de48eb3a48 和 ./files/01a35fe046c530226b78f5de48eb3a48备份 compared done,same data save to compare_result/result.xlsxfile
2024-08-15 14:58:11,088 - 半只程序员>>> - DEBUG - ./files/01a35fe046c530226b78f5de48eb3a48 和 ./files/01a35fe046c530226b78f5de48eb3a48备份 compared done,same data save to compare_result/result.xlsxfile
2024-08-15 14:59:34,714 - 半只程序员>>> - DEBUG - ./files/01a35fe046c530226b78f5de48eb3a48 和 ./files/01a35fe046c530226b78f5de48eb3a48备份 compared done,same data save to compare_result/result.xlsxfile
2024-08-15 15:30:18,280 - 半只程序员>>> - DEBUG - ./files/01a35fe046c530226b78f5de48eb3a48 和 ./files/01a35fe046c530226b78f5de48eb3a48备份 compared done,same data save to result/result.xlsxfile
2024-08-15 15:31:55,263 - 半只程序员>>> - DEBUG - ./files/01a35fe046c530226b78f5de48eb3a48 和 ./files/01a35fe046c530226b78f5de48eb3a48备份 compared done,same data save to result/result.xlsxfile
2024-08-15 15:34:02,353 - 半只程序员>>> - DEBUG - ./files/01a35fe046c530226b78f5de48eb3a48 和 ./files/01a35fe046c530226b78f5de48eb3a48备份 compared done,same data save to compare_result/result.xlsxfile
2024-08-15 15:34:38,118 - 半只程序员>>> - DEBUG - ./files/01a35fe046c530226b78f5de48eb3a48 和 ./files/01a35fe046c530226b78f5de48eb3a48备份 compared done,same data save to compare_result/result.xlsxfile
2024-08-15 15:36:41,182 - 半只程序员>>> - DEBUG - ./files/01a35fe046c530226b78f5de48eb3a48 和 ./files/01a35fe046c530226b78f5de48eb3a48备份 compared done,same data save to compare_result/result.xlsxfile
2024-08-15 15:37:39,173 - 半只程序员>>> - DEBUG - ./files/01a35fe046c530226b78f5de48eb3a48备份 和 ./files/01a35fe046c530226b78f5de48eb3a48 compared done,same data save to compare_result/result.xlsxfile
